,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
79,PRECISION CASTPARTS CORP,COM,740189105,625292,2695109,SH,DFND,2695109,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
80,PROCTER & GAMBLE CO,COM,742718109,25046,315400,SH,DFND,315400,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
81,PROCTER & GAMBLE CO,COM,742718109,1610435,20280000,SH,DFND,20280000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
82,PROCTER & GAMBLE CO,COM,742718109,123880,1560000,SH,DFND,1560000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
83,PROCTER & GAMBLE CO,COM,742718109,495518,6240000,SH,DFND,6240000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
84,PROCTER & GAMBLE CO,COM,742718109,495518,6240000,SH,DFND,6240000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
85,PROCTER & GAMBLE CO,COM,742718109,1379961,17377678,SH,DFND,17377678,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
86,PROCTER & GAMBLE CO,COM,742718109,61940,780000,SH,DFND,780000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
87,RESTAURANT BRANDS INTL INC,COM,76131D103,315252,8438225,SH,DFND,8438225,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
88,SANOFI,SPONSORED ADR,80105N105,17973,421400,SH,DFND,421400,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
89,SANOFI,SPONSORED ADR,80105N105,21740,509742,SH,DFND,509742,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
90,SANOFI,SPONSORED ADR,80105N105,7221,169300,SH,DFND,169300,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
91,SANOFI,SPONSORED ADR,80105N105,119652,2805433,SH,DFND,2805433,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
92,SUNCOR ENERGY INC NEW,COM,867224107,224992,8720619,SH,DFND,8720619,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
93,SUNCOR ENERGY INC NEW,COM,867224107,461717,17896025,SH,DFND,17896025,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
94,SUNCOR ENERGY INC NEW,COM,867224107,87291,3383356,SH,DFND,3383356,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
95,TORCHMARK CORP,COM,891027104,9974,174489,SH,DFND,174489,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
96,TORCHMARK CORP,COM,891027104,57840,1011888,SH,DFND,1011888,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
97,TORCHMARK CORP,COM,891027104,82272,1439325,SH,DFND,1439325,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
98,TORCHMARK CORP,COM,891027104,213094,3728025,SH,DFND,3728025,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
99,TWENTY FIRST CENTY FOX INC,CL A,90130A101,125829,4632867,SH,DFND,4632867,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
100,TWENTY FIRST CENTY FOX INC,CL A,90130A101,117304,4319002,SH,DFND,4319002,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
101,US BANCORP DEL,COM NEW,902973304,25187,590275,SH,DFND,590275,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
102,US BANCORP DEL,COM NEW,902973304,130997,3070000,SH,DFND,3070000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
103,US BANCORP DEL,COM NEW,902973304,1016882,23831300,SH,DFND,23831300,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
104,US BANCORP DEL,COM NEW,902973304,50137,1175000,SH,DFND,1175000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
105,US BANCORP DEL,COM NEW,902973304,541026,12679300,SH,DFND,12679300,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
106,US BANCORP DEL,COM NEW,902973304,179419,4204800,SH,DFND,4204800,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
107,US BANCORP DEL,COM NEW,902973304,130144,3050000,SH,DFND,3050000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
108,US BANCORP DEL,COM NEW,902973304,1481395,34717492,SH,DFND,34717492,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
109,US BANCORP DEL,COM NEW,902973304,74459,1745000,SH,DFND,1745000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
110,U S G CORP,COM NEW,903293405,340912,14035088,SH,DFND,14035088,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
111,U S G CORP,COM NEW,903293405,606447,24966928,SH,DFND,24966928,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
112,UNITED PARCEL SERVICE INC,CL B,911312106,5716,59400,SH,DFND,59400,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
113,VERISIGN INC,COM,92343E102,440929,5047264,SH,DFND,5047264,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
114,VERISIGN INC,COM,92343E102,693441,7937736,SH,DFND,7937736,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
115,VERIZON COMMUNICATIONS INC,COM,92343V104,623398,13487628,SH,DFND,13487628,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
116,VERIZON COMMUNICATIONS INC,COM,92343V104,69945,1513300,SH,DFND,1513300,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
117,VERISK ANALYTICS INC,CL A,92345Y106,120197,1563434,SH,DFND,1563434,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
118,VISA INC,COM CL A,92826C839,766594,9885160,SH,DFND,9885160,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
119,WABCO HLDGS INC,COM,92927K102,172668,1688522,SH,DFND,1688522,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
120,WABCO HLDGS INC,COM,92927K102,167982,1642693,SH,DFND,1642693,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
121,WAL MART STORES INC,COM,931142103,17777,290000,SH,DFND,290000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
122,WAL MART STORES INC,COM,931142103,104823,1710000,SH,DFND,1710000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
123,WAL MART STORES INC,COM,931142103,1808,29500,SH,DFND,29500,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
124,WAL MART STORES INC,COM,931142103,95005,1549840,SH,DFND,1549840,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
125,WAL MART STORES INC,COM,931142103,15693,256000,SH,DFND,256000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
126,WAL MART STORES INC,COM,931142103,61637,1005500,SH,DFND,1005500,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
127,WAL MART STORES INC,COM,931142103,109666,1789000,SH,DFND,1789000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
128,WAL MART STORES INC,COM,931142103,281244,4588000,SH,DFND,4588000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
129,WAL MART STORES INC,COM,931142103,2692385,43921453,SH,DFND,43921453,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
130,WAL MART STORES INC,COM,931142103,32796,535000,SH,DFND,535000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
131,WAL MART STORES INC,COM,931142103,31324,511000,SH,DFND,511000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
132,WELLS FARGO & CO NEW,COM,949746101,406367,7475470,SH,DFND,7475470,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
133,WELLS FARGO & CO NEW,COM,949746101,894222,16450000,SH,DFND,16450000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
134,WELLS FARGO & CO NEW,COM,949746101,288298,5303500,SH,DFND,5303500,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
135,WELLS FARGO & CO NEW,COM,949746101,370347,6812857,SH,DFND,6812857,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
136,WELLS FARGO & CO NEW,COM,949746101,4079599,75047819,SH,DFND,75047819,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
137,WELLS FARGO & CO NEW,COM,949746101,44575,820000,SH,DFND,820000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
138,WELLS FARGO & CO NEW,COM,949746101,92412,1700000,SH,DFND,1700000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
139,WELLS FARGO & CO NEW,COM,949746101,1970833,36255200,SH,DFND,36255200,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
140,WELLS FARGO & CO NEW,COM,949746101,558114,10267000,SH,DFND,10267000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
141,WELLS FARGO & CO NEW,COM,949746101,3112233,57252270,SH,DFND,57252270,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
142,WELLS FARGO & CO NEW,COM,949746101,13853474,254846834,SH,DFND,254846834,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
143,WELLS FARGO & CO NEW,COM,949746101,151556,2788000,SH,DFND,2788000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
144,WELLS FARGO & CO NEW,COM,949746101,87504,1609720,SH,DFND,1609720,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
145,WELLS FARGO & CO NEW,COM,949746101,167190,3075600,SH,DFND,3075600,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
146,AXALTA COATING SYS LTD,COM,G0750C108,88585,3324000,SH,DFND,3324000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
147,AXALTA COATING SYS LTD,COM,G0750C108,533000,20000000,SH,DFND,20000000,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
148,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,146440,3457025,SH,DFND,3457025,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
149,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,384937,9087271,SH,DFND,9087271,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
150,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,299536,7346968,SH,DFND,7346968,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
151,LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,6032,145801,SH,DFND,145801,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
152,LIBERTY GLOBAL PLC,LILAC SHS CL A,G5480U138,15362,371338,SH,DFND,371338,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
153,LIBERTY GLOBAL PLC,LILAC SHS CL C,G5480U153,15796,367348,SH,DFND,367348,0,0,2015-12-31,2015Q4,BERKSHIRE HATHAWAY INC,0001067983
